par_id,user_id,entity_id,tag_name,start_token,length
5111,111112,30305,org_descr,291751,1
5111,111112,32460,job,291704,1
5111,111112,32461,job,291741,2
5111,111112,32462,job,291743,1
5111,111112,32463,job,291744,1
5111,111112,32464,job,291741,4
5111,455346,6695,surname,291685,1
5111,455346,6696,name,291700,1
5111,455346,6697,surname,291701,1
5111,455346,6698,job,291704,1
5111,455346,6699,job,291705,1
5111,455346,6700,loc_name,291706,1
5111,455346,6701,job,291704,7
5111,455346,6702,job,291717,1
5111,455346,6703,loc_name,291718,1
5111,455346,6704,name,291719,1
5111,455346,6705,surname,291720,1
5111,455346,6706,job,291729,1
5111,455346,6707,org_name,291730,1
5111,455346,6708,name,291732,1
5111,455346,6709,surname,291733,1
5111,455346,6710,job,291742,1
5111,455346,6711,job,291743,1
5111,455346,6712,job,291744,1
5111,455346,6713,job,291741,4
5111,455346,6714,job,291750,1
5111,455346,6715,org_name,291751,3
5111,455346,6716,org_descr,291751,1
5111,455358,8025,surname,291685,1
5111,455358,8026,name,291700,1
5111,455358,8027,surname,291701,1
5111,455358,8028,job,291704,1
5111,455358,8030,org_name,291706,1
5111,455358,8031,job,291705,6
5111,455358,8032,job,291717,2
5111,455358,8033,org_name,291718,1
5111,455358,8034,name,291719,1
5111,455358,8035,surname,291720,1
5111,455358,8036,job,291729,1
5111,455358,8037,org_name,291730,1
5111,455358,8038,name,291732,1
5111,455358,8039,surname,291733,1
5111,455358,8040,org_name,291751,3
5111,455358,8041,job,291750,1
5111,455358,8042,job,291741,2
5111,455358,8043,job,291743,1
5111,455358,8044,job,291744,1
5119,111102,16717,job,292236,1
5119,111102,16718,org_descr,292237,2
5119,111102,16719,org_descr,292238,1
5119,111102,16720,org_name,292239,1
5119,111102,16721,name,292240,1
5119,111102,16722,surname,292241,1
5119,111102,16723,job,292243,1
5119,111102,16724,org_descr,292244,1
5119,111102,16726,org_name,292245,2
5119,111102,16727,name,292247,1
5119,111102,16728,surname,292248,1
5119,111102,16729,job,292250,1
5119,111102,16730,org_name,292251,1
5119,111102,16731,name,292252,1
5119,111102,16732,surname,292253,1
5119,111102,16733,org_name,292278,2
5119,111102,16734,org_descr,292279,1
5119,111102,16735,org_descr,292281,2
5119,111116,17484,org_name,292239,1
5119,111116,17485,org_descr,292237,2
5119,111116,17486,job,292236,1
5119,111116,17487,name,292240,1
5119,111116,17488,surname,292241,1
5119,111116,17490,org_name,292245,2
5119,111116,17491,org_descr,292244,1
5119,111116,17492,job,292243,1
5119,111116,17493,name,292247,1
5119,111116,17494,surname,292248,1
5119,111116,17495,job,292250,1
5119,111116,17496,org_name,292251,1
5119,111116,17497,name,292252,1
5119,111116,17498,surname,292253,1
5119,111116,17499,org_name,292278,2
5119,111116,17500,org_descr,292279,1
5119,111116,17501,org_name,292281,2
5119,111116,17502,org_descr,292281,1
5119,111159,27772,org_descr,292237,2
5119,111159,27773,org_descr,292238,1
5119,111159,27774,org_name,292239,1
5119,111159,27775,name,292240,1
5119,111159,27776,surname,292241,1
5119,111159,27777,org_descr,292244,1
5119,111159,27778,org_name,292245,2
5119,111159,27779,name,292247,1
5119,111159,27780,surname,292248,1
5119,111159,27781,org_name,292251,1
5119,111159,27782,name,292252,1
5119,111159,27783,surname,292253,1
5119,111159,27784,org_name,292278,2
5119,111159,27785,org_descr,292279,1
5119,111159,27786,org_descr,292281,2
5119,111159,27787,job,292236,1
5119,111159,27788,job,292243,1
5119,111159,27789,job,292250,1
5119,455474,16020,job,292236,1
5119,455474,16021,org_descr,292237,2
5119,455474,16022,org_name,292239,1
5119,455474,16023,name,292240,1
5119,455474,16024,surname,292241,1
5119,455474,16025,job,292243,1
5119,455474,16026,org_descr,292244,1
5119,455474,16027,org_name,292245,1
5119,455474,16028,name,292246,1
5119,455474,16029,name,292247,1
5119,455474,16030,surname,292248,1
5119,455474,16031,job,292250,1
5119,455474,16032,org_name,292251,1
5119,455474,16033,name,292252,1
5119,455474,16034,surname,292253,1
5119,457404,17728,job,292236,1
5119,457404,17729,name,292240,1
5119,457404,17730,surname,292241,1
5119,457404,17731,name,292247,1
5119,457404,17732,surname,292248,1
5119,457404,17733,job,292250,1
5119,457404,17734,org_name,292251,1
5119,457404,17735,name,292252,1
5119,457404,17736,surname,292253,1
5119,457404,17737,org_name,292239,1
5119,457404,17738,org_descr,292237,2
5119,457404,17739,org_descr,292244,1
5119,457404,17740,org_name,292245,2
5119,457404,17741,job,292243,1
5119,457404,17742,org_name,292278,2
5119,457404,17743,org_name,292281,1
5119,457404,17744,org_descr,292282,1
5120,111102,16736,name,292316,1
5120,111102,16737,surname,292317,1
5120,111102,16738,job,292320,1
5120,111102,16739,job,292322,1
5120,111102,16740,job,292324,2
5120,111102,16741,org_descr,292330,1
5120,111102,16742,org_name,292331,2
5120,111102,16743,job,292339,1
5120,111102,16744,name,292340,1
5120,111102,16745,surname,292341,1
5120,111102,16746,surname,292351,1
5120,111102,16747,surname,292363,1
5120,111102,16748,loc_name,292375,1
5120,111159,27794,name,292316,1
5120,111159,27795,surname,292317,1
5120,111159,27796,org_descr,292330,1
5120,111159,27797,org_name,292331,2
5120,111159,27798,name,292340,1
5120,111159,27799,surname,292341,1
5120,111159,27800,surname,292351,1
5120,111159,27801,surname,292363,1
5120,111159,27802,loc_name,292375,1
5120,111159,27803,job,292320,1
5120,111159,27804,job,292322,1
5120,111159,27805,job,292324,2
5120,111159,27806,job,292339,1
5120,455474,16045,name,292316,1
5120,455474,16046,surname,292317,1
5120,455474,16047,job,292320,1
5120,455474,16048,job,292322,1
5120,455474,16049,job,292324,2
5120,455474,16050,org_name,292331,2
5120,455474,16051,org_descr,292330,1
5120,455474,16052,job,292339,1
5120,455474,16053,name,292340,1
5120,455474,16054,surname,292341,1
5120,455474,16055,surname,292351,1
5120,455474,16056,surname,292363,1
5120,455474,16057,loc_name,292375,1
5120,457406,18432,name,292316,1
5120,457406,18433,surname,292317,1
5120,457406,18434,job,292320,1
5120,457406,18435,job,292322,1
5120,457406,18436,job,292324,2
5120,457406,18437,org_descr,292330,1
5120,457406,18438,org_name,292331,2
5120,457406,18439,job,292339,1
5120,457406,18440,name,292340,1
5120,457406,18441,surname,292341,1
5120,457406,18442,surname,292351,1
5120,457406,18443,surname,292363,1
5120,457406,18444,loc_name,292375,1
5120,457410,17766,surname,292317,1
5120,457410,17767,name,292316,1
5120,457410,17768,job,292320,1
5120,457410,17769,job,292322,1
5120,457410,17770,job,292324,2
5120,457410,17771,org_name,292331,2
5120,457410,17772,org_descr,292330,1
5120,457410,17773,job,292339,1
5120,457410,17775,surname,292341,1
5120,457410,17776,name,292340,1
5120,457410,17777,surname,292351,1
5120,457410,17778,surname,292363,1
5120,457410,17779,loc_name,292375,1
5121,111102,16749,surname,292396,1
5121,111102,16750,loc_name,292403,1
5121,111159,27807,surname,292396,1
5121,111159,27808,loc_name,292403,1
5121,455474,16058,surname,292396,1
5121,455474,16059,loc_name,292403,1
5121,457406,18445,surname,292396,1
5121,457406,18446,loc_name,292403,1
5121,457410,17780,surname,292396,1
5121,457410,17781,loc_name,292403,1
5122,111102,17297,org_name,292446,1
5122,111102,17298,org_name,292443,3
5122,111102,29599,org_descr,292443,2
5122,111102,29600,org_descr,292444,1
5122,111102,29601,org_name,292450,1
5122,111159,29603,org_name,292446,1
5122,111159,29604,org_descr,292444,1
5122,111159,29605,org_descr,292443,3
5122,111159,29606,org_name,292450,1
5122,111159,29607,org_descr,292444,2
5122,111159,29608,org_descr,292443,2
5122,129268,18534,org_name,292446,1
5122,129268,18535,org_descr,292444,1
5122,129268,18536,org_descr,292443,3
5122,129268,18537,org_name,292450,1
5122,457410,17746,org_name,292446,1
5122,457410,17747,org_name,292450,1
5122,457410,17748,org_name,292443,4
5122,457422,18456,org_descr,292444,1
5122,457422,18457,org_descr,292444,2
5122,457422,18458,org_descr,292443,3
5122,457422,18459,org_name,292446,1
5122,457422,18460,org_name,292450,1
5123,111103,18251,name,292466,1
5123,111103,18252,surname,292467,1
5123,111103,18264,job,292464,1
5123,111103,18267,org_name,292465,1
5123,111103,18268,org_name,292494,1
5123,111103,18275,loc_name,292470,1
5123,111159,29609,name,292466,1
5123,111159,29610,surname,292467,1
5123,111159,29611,org_name,292465,1
5123,111159,29612,org_name,292494,1
5123,111159,29613,loc_name,292470,1
5123,111159,29614,job,292464,1
5123,129268,18538,job,292464,1
5123,129268,18539,org_name,292465,1
5123,129268,18540,name,292466,1
5123,129268,18541,surname,292467,1
5123,129268,18542,loc_name,292470,1
5123,129268,18543,org_name,292494,1
5123,457410,17749,org_name,292465,1
5123,457410,17750,job,292464,2
5123,457410,17751,surname,292467,1
5123,457410,17752,name,292466,1
5123,457410,17753,loc_name,292470,1
5123,457410,17754,org_name,292494,1
5123,457422,18461,job,292464,1
5123,457422,18462,org_name,292465,1
5123,457422,18463,name,292466,1
5123,457422,18464,surname,292467,1
5123,457422,18465,loc_name,292470,1
5123,457422,18466,org_name,292494,1
5124,111159,29615,org_name,292505,1
5124,111159,29616,loc_name,292509,1
5124,111159,29617,org_descr,292517,1
5124,111159,29618,org_descr,292516,2
5124,112598,19839,org_name,292505,1
5124,112598,19840,loc_name,292509,1
5124,129268,18544,org_name,292505,1
5124,129268,18545,loc_name,292509,1
5124,129268,18546,org_descr,292517,1
5124,129268,18547,org_descr,292516,2
5124,457410,17755,org_name,292505,1
5124,457410,17756,loc_name,292509,1
5124,457410,17757,org_name,292516,2
5124,457422,18467,org_name,292505,1
5124,457422,18468,loc_name,292509,1
5124,457422,18469,org_descr,292517,1
5124,457422,18470,org_descr,292516,2
5125,111159,29619,org_name,292540,1
5125,112598,19841,org_name,292540,1
5125,129268,18550,org_name,292540,1
5125,457410,17758,org_name,292540,1
5125,457422,18471,org_name,292540,1
5126,111159,29620,org_name,292561,1
5126,111159,29621,loc_name,292576,1
5126,111159,29622,job,292564,1
5126,112598,19842,loc_name,292576,1
5126,129268,18551,org_name,292561,1
5126,129268,18552,loc_name,292576,1
5126,129268,18553,job,292564,1
5126,457410,17759,org_name,292561,1
5126,457422,18472,org_name,292561,1
5126,457422,18473,loc_name,292576,1
5127,111159,29623,org_name,292581,1
5127,111159,29624,loc_name,292589,1
5127,111159,29625,org_descr,292587,2
5127,111159,29626,loc_name,292591,1
5127,111159,29627,loc_name,292593,1
5127,111159,29628,loc_name,292595,1
5127,112598,19843,org_name,292581,1
5127,112598,19844,loc_name,292589,1
5127,112598,19845,loc_name,292591,1
5127,112598,19846,loc_name,292593,1
5127,112598,19847,loc_name,292595,1
5127,129268,18554,org_name,292581,1
5127,129268,18555,loc_name,292589,1
5127,129268,18556,loc_name,292591,1
5127,129268,18557,loc_name,292593,1
5127,129268,18558,loc_name,292595,1
5127,129268,18559,org_descr,292587,2
5127,457410,17760,org_name,292581,1
5127,457410,17761,loc_name,292589,1
5127,457410,17762,loc_name,292591,1
5127,457410,17763,loc_name,292593,1
5127,457410,17764,loc_descr,292595,1
5127,457410,17765,org_name,292587,2
5127,457422,18474,org_name,292581,1
5127,457422,18475,org_descr,292587,2
5127,457422,18476,loc_name,292589,1
5127,457422,18477,loc_name,292591,1
5127,457422,18478,loc_name,292593,1
5127,457422,18479,loc_name,292595,1
5128,111101,7754,org_name,292618,1
5128,111101,7755,org_descr,292620,1
5128,111101,7756,org_name,292621,1
5128,111101,7757,org_name,292619,3
5128,111101,7758,org_descr,292626,2
5128,111116,7072,org_name,292618,1
5128,111116,7073,org_name,292621,1
5128,111116,7074,org_descr,292620,1
5128,111116,7075,org_descr,292619,2
5128,111159,34709,org_name,292618,1
5128,111159,34710,org_name,292621,1
5128,111159,34711,org_descr,292620,1
5128,111159,34712,org_descr,292619,2
5128,111159,34713,org_descr,292626,2
5128,111181,7552,org_name,292618,1
5128,111181,7553,org_name,292621,1
5128,111181,7554,org_descr,292620,1
5128,455346,7137,org_name,292618,1
5128,455346,7138,org_name,292621,1
5128,455346,7139,org_descr,292620,1
5128,455346,7140,org_name,292619,3
5128,455346,7141,org_descr,292626,2
5129,111101,7759,org_name,292632,3
5129,111101,7760,org_descr,292631,1
5129,111101,7761,org_name,292636,3
5129,111101,7762,surname,292642,1
5129,111101,7763,name,292641,1
5129,111101,7764,name,292644,1
5129,111101,7765,surname,292645,1
5129,111101,7766,name,292647,1
5129,111101,7767,surname,292648,1
5129,111101,7768,org_name,292655,1
5129,111101,7769,org_name,292661,1
5129,111101,7770,org_name,292663,1
5129,111101,7771,org_name,292671,3
5129,111112,6517,org_descr,292631,1
5129,111112,6518,org_name,292633,1
5129,111112,6519,org_name,292636,3
5129,111112,6520,name,292641,1
5129,111112,6521,surname,292642,1
5129,111112,6522,name,292644,1
5129,111112,6523,surname,292645,1
5129,111112,6524,name,292647,1
5129,111112,6525,surname,292648,1
5129,111112,6526,org_name,292655,1
5129,111112,6527,org_name,292663,1
5129,111112,6528,org_name,292661,1
5129,111112,6529,org_name,292672,1
5129,111159,34718,org_descr,292631,1
5129,111159,34719,org_name,292633,1
5129,111159,34720,org_name,292636,3
5129,111159,34721,name,292641,1
5129,111159,34722,surname,292642,1
5129,111159,34723,name,292644,1
5129,111159,34724,surname,292645,1
5129,111159,34725,name,292647,1
5129,111159,34726,surname,292648,1
5129,111159,34727,org_name,292655,1
5129,111159,34728,org_name,292663,1
5129,111159,34729,org_name,292661,1
5129,111159,34730,org_name,292672,1
5129,111181,7555,org_name,292633,1
5129,111181,7556,org_name,292636,3
5129,111181,7557,name,292641,1
5129,111181,7558,surname,292642,1
5129,111181,7559,name,292644,1
5129,111181,7560,surname,292645,1
5129,111181,7561,name,292647,1
5129,111181,7562,surname,292648,1
5129,111181,7563,org_name,292655,1
5129,111181,7564,org_name,292661,1
5129,111181,7565,org_name,292663,1
5129,111181,7566,org_name,292672,1
5129,111181,7567,org_descr,292631,1
5129,455346,7142,org_name,292633,1
5129,455346,7143,org_descr,292631,1
5129,455346,7144,org_name,292631,4
5129,455346,7147,org_name,292636,3
5129,455346,7148,name,292641,1
5129,455346,7149,surname,292642,1
5129,455346,7150,name,292644,1
5129,455346,7151,surname,292645,1
5129,455346,7152,name,292647,1
5129,455346,7153,surname,292648,1
5129,455346,7154,org_name,292655,1
5129,455346,7155,org_name,292661,1
5129,455346,7156,org_name,292663,1
5129,455346,7157,org_name,292672,1
5130,111101,7772,org_name,292677,1
5130,111101,7773,org_name,292681,1
5130,111101,7774,org_name,292699,1
5130,111101,7775,org_name,292718,1
5130,111159,34714,org_name,292677,1
5130,111159,34715,org_name,292681,1
5130,111159,34716,org_name,292699,1
5130,111159,34717,org_name,292718,1
5130,111181,7568,org_name,292677,1
5130,111181,7569,org_name,292681,1
5130,111181,7570,org_name,292699,1
5130,111181,7571,org_name,292718,1
5130,116838,8063,org_name,292677,1
5130,116838,8064,org_name,292681,1
5130,116838,8065,org_name,292699,1
5130,116838,8066,org_name,292718,1
5130,116838,8067,job,292677,1
5130,455346,7158,org_name,292677,1
5130,455346,7159,org_name,292681,1
5130,455346,7160,org_name,292699,1
5130,455346,7162,org_name,292718,1
5131,111101,7447,org_name,292728,1
5131,111101,7448,org_name,292734,1
5131,111101,7449,org_name,292736,1
5131,111159,34731,org_name,292728,1
5131,111159,34732,org_name,292734,1
5131,111159,34733,org_name,292736,1
5131,111181,7593,org_name,292728,1
5131,111181,7594,org_name,292734,1
5131,111181,7595,org_descr,292736,1
5131,116838,8068,org_name,292736,1
5131,116838,8069,org_name,292734,1
5131,116838,8070,org_name,292728,1
5131,455346,7163,org_name,292728,1
5131,455346,7164,org_name,292734,1
5131,455346,7165,org_name,292736,1
5132,111102,16793,org_name,292740,1
5132,111102,16794,org_name,292748,1
5132,111102,16795,org_descr,292747,1
5132,111102,16796,org_descr,292754,1
5132,111102,16797,org_name,292755,2
5132,111102,16798,org_name,292774,1
5132,111102,16799,org_name,292785,1
5132,111102,16800,org_descr,292760,2
5132,111112,6532,org_descr,292754,1
5132,111112,6533,org_name,292755,2
5132,111112,6535,org_name,292785,1
5132,111112,6553,org_name,292774,1
5132,111112,6554,org_descr,292747,1
5132,111112,6555,org_name,292748,1
5132,111112,30192,org_name,292740,1
5132,111159,34734,org_name,292740,1
5132,111159,34735,org_name,292748,1
5132,111159,34736,org_descr,292747,1
5132,111159,34737,org_descr,292754,1
5132,111159,34738,org_name,292755,2
5132,111159,34739,org_name,292774,1
5132,111159,34740,org_name,292785,1
5132,111159,34741,org_descr,292760,2
5132,111181,7584,org_name,292740,1
5132,111181,7585,org_descr,292747,1
5132,111181,7586,org_name,292748,1
5132,111181,7587,org_descr,292754,1
5132,111181,7588,org_name,292755,2
5132,111181,7589,org_descr,292760,2
5132,111181,7590,org_name,292774,1
5132,111181,7591,org_name,292785,1
5132,111181,7592,org_descr,292773,1
5132,455346,7166,org_name,292740,1
5132,455346,7167,org_name,292748,1
5132,455346,7168,org_descr,292747,1
5132,455346,7169,org_name,292755,2
5132,455346,7170,org_descr,292754,1
5132,455346,7171,org_descr,292760,2
5132,455346,7172,org_name,292774,1
5132,455346,7173,org_name,292785,1
5133,111101,7776,org_name,292792,1
5133,111101,7777,org_name,292811,1
5133,111101,7778,org_descr,292810,1
5133,111101,7779,org_name,292825,4
5133,111101,7780,org_name,292841,1
5133,111101,7781,org_descr,292834,1
5133,111159,34742,org_name,292792,1
5133,111159,34743,org_name,292811,1
5133,111159,34744,org_descr,292810,1
5133,111159,34745,org_name,292825,4
5133,111159,34746,org_descr,292828,1
5133,111159,34747,org_descr,292834,1
5133,111159,34748,org_name,292841,1
5133,111181,7578,org_name,292792,1
5133,111181,7579,org_name,292811,1
5133,111181,7580,org_descr,292810,1
5133,111181,7581,org_name,292825,4
5133,111181,7582,org_name,292841,1
5133,111181,7583,org_descr,292834,1
5133,116838,8071,org_name,292792,1
5133,116838,8072,org_name,292811,1
5133,116838,8073,org_descr,292810,1
5133,116838,8074,org_name,292825,4
5133,116838,8075,org_name,292841,1
5133,455346,7174,org_name,292792,1
5133,455346,7175,org_name,292811,1
5133,455346,7176,org_descr,292810,1
5133,455346,7177,org_name,292825,4
5133,455346,7178,org_descr,292828,1
5133,455346,7179,org_descr,292834,1
5133,455346,7180,org_name,292841,1
5134,111101,7450,org_name,292852,1
5134,111101,7451,name,292856,1
5134,111101,7452,surname,292857,1
5134,111101,7453,org_descr,292860,2
5134,111101,7454,org_name,292872,1
5134,111159,34749,org_name,292852,1
5134,111159,34750,name,292856,1
5134,111159,34751,surname,292857,1
5134,111159,34752,org_descr,292860,2
5134,111159,34753,org_name,292872,1
5134,111159,34754,job,292851,1
5134,111159,34755,job,292855,1
5134,111181,7572,org_name,292852,1
5134,111181,7573,name,292856,1
5134,111181,7574,surname,292857,1
5134,111181,7575,org_name,292872,1
5134,111181,7576,job,292851,1
5134,111181,7577,job,292855,1
5134,116838,8076,org_name,292852,1
5134,116838,8077,name,292856,1
5134,116838,8078,surname,292857,1
5134,116838,8079,job,292855,1
5134,116838,8080,org_name,292872,1
5134,455346,7181,job,292851,1
5134,455346,7182,job,292855,1
5134,455346,7183,org_name,292852,1
5134,455346,7184,name,292856,1
5134,455346,7185,surname,292857,1
5134,455346,7186,org_descr,292860,2
5134,455346,7187,org_name,292872,1
5144,111113,8385,name,293694,1
5144,111113,8386,surname,293695,1
5144,111113,8387,loc_name,293703,1
5144,111159,27809,name,293694,1
5144,111159,27810,surname,293695,1
5144,111159,27811,loc_name,293703,1
5144,111159,27812,job,293690,1
5144,111159,27813,job,293689,2
5144,111181,8323,loc_descr,293689,1
5144,111181,8324,job,293690,1
5144,111181,8325,name,293694,1
5144,111181,8326,surname,293695,1
5144,111181,8327,loc_name,293703,1
5144,116838,8082,name,293694,1
5144,116838,8083,surname,293695,1
5144,116838,8084,loc_name,293703,1
5144,116838,8085,job,293690,1
5144,116838,8086,job,293689,2
5144,116838,8087,loc_name,293689,1
5144,455346,6618,job,293690,1
5144,455346,6619,job,293689,2
5144,455346,6620,name,293694,1
5144,455346,6621,surname,293695,1
5144,455346,6622,loc_name,293703,1
5145,111113,8388,loc_name,293759,1
5145,111113,8389,loc_name,293767,1
5145,111113,8390,loc_name,293744,1
5145,111113,8391,loc_name,293742,1
5145,111113,8392,loc_name,293729,1
5145,111113,8393,surname,293724,1
5145,111113,8394,loc_name,293710,1
5145,111113,8395,job,293709,2
5145,111113,8396,loc_name,293717,1
5145,111113,8397,loc_name,293737,1
5145,111159,27817,loc_name,293710,1
5145,111159,27818,loc_name,293717,1
5145,111159,27819,surname,293724,1
5145,111159,27820,loc_name,293729,1
5145,111159,27821,loc_name,293737,1
5145,111159,27822,loc_name,293742,1
5145,111159,27823,loc_name,293744,1
5145,111159,27824,loc_name,293759,1
5145,111159,27825,loc_name,293767,1
5145,111159,27826,job,293709,1
5145,111181,8328,job,293709,1
5145,111181,8329,loc_name,293710,1
5145,111181,8330,job,293709,2
5145,111181,8331,loc_name,293717,1
5145,111181,8332,surname,293724,1
5145,111181,8333,loc_name,293729,1
5145,111181,8334,loc_name,293737,1
5145,111181,8335,loc_name,293742,1
5145,111181,8336,loc_name,293744,1
5145,111181,8337,loc_name,293759,1
5145,111181,8338,loc_name,293767,1
5145,116838,8124,job,293709,1
5145,116838,8125,loc_name,293710,1
5145,116838,8126,loc_name,293717,1
5145,116838,8127,surname,293724,1
5145,116838,8128,loc_name,293729,1
5145,116838,8129,loc_name,293737,1
5145,116838,8130,loc_name,293742,1
5145,116838,8131,loc_name,293744,1
5145,116838,8132,loc_name,293759,1
5145,116838,8133,loc_name,293767,1
5145,455346,6623,job,293709,1
5145,455346,6624,loc_name,293710,1
5145,455346,6625,loc_name,293717,1
5145,455346,6626,surname,293724,1
5145,455346,6627,loc_name,293729,1
5145,455346,6628,loc_name,293737,1
5145,455346,6629,loc_name,293742,1
5145,455346,6630,loc_name,293744,1
5145,455346,6631,loc_name,293759,1
5145,455346,6632,loc_name,293767,1
5146,111113,8398,org_name,293771,1
5146,111113,8399,loc_name,293773,1
5146,111113,8400,name,293789,1
5146,111113,8401,loc_name,293791,1
5146,111113,8403,loc_name,293802,2
5146,111113,8404,loc_name,293817,1
5146,111113,8406,surname,293830,1
5146,111113,8407,loc_name,293823,1
5146,111113,8408,loc_name,293831,1
5146,111113,8409,loc_name,293842,5
5146,111113,8410,name,293847,1
5146,111113,8411,surname,293848,1
5146,111113,8412,job,293836,4
5146,111113,8413,job,293841,6
5146,111113,8414,loc_name,293850,1
5146,111113,8415,surname,293870,1
5146,111159,27827,org_name,293771,1
5146,111159,27828,loc_name,293773,1
5146,111159,27829,surname,293789,1
5146,111159,27830,loc_name,293791,1
5146,111159,27831,org_name,293802,2
5146,111159,27832,loc_name,293817,1
5146,111159,27833,loc_name,293823,1
5146,111159,27834,org_descr,293822,1
5146,111159,27835,org_descr,293821,1
5146,111159,27836,surname,293830,1
5146,111159,27837,loc_name,293831,1
5146,111159,27838,org_name,293842,5
5146,111159,27839,name,293847,1
5146,111159,27840,surname,293848,1
5146,111159,27841,loc_name,293850,1
5146,111159,27842,surname,293870,1
5146,111159,27843,org_descr,293882,2
5146,111159,27844,job,293811,1
5146,111159,27845,job,293836,1
5146,111159,27846,job,293841,1
5146,111159,27847,org_descr,293843,1
5146,111159,27848,job,293865,1
5146,111159,27849,job,293881,1
5146,111159,27850,org_descr,293883,1
5146,111159,27851,job,293836,4
5146,111159,68729,geo_adj,293882,1
5146,111181,8339,org_name,293771,1
5146,111181,8340,loc_name,293773,1
5146,111181,8341,surname,293789,1
5146,111181,8342,loc_name,293791,1
5146,111181,8343,org_name,293802,2
5146,111181,8344,job,293810,2
5146,111181,8345,loc_name,293817,1
5146,111181,8346,loc_name,293823,1
5146,111181,8347,org_name,293821,3
5146,111181,8348,surname,293830,1
5146,111181,8349,loc_name,293831,1
5146,111181,8350,job,293836,4
5146,111181,8351,org_name,293843,4
5146,111181,8352,job,293841,1
5146,111181,8353,job,293841,6
5146,111181,8354,org_name,293842,5
5146,111181,8355,name,293847,1
5146,111181,8356,surname,293848,1
5146,111181,8357,loc_name,293850,1
5146,111181,8358,job,293865,1
5146,111181,8359,surname,293870,1
5146,111181,8360,job,293881,3
5146,116838,8134,org_name,293771,1
5146,116838,8135,loc_name,293773,1
5146,116838,8136,surname,293789,1
5146,116838,8137,loc_name,293791,1
5146,116838,8138,org_name,293802,2
5146,116838,8139,job,293811,1
5146,116838,8140,job,293810,2
5146,116838,8141,loc_name,293817,1
5146,116838,8142,loc_name,293823,1
5146,116838,8144,org_descr,293821,1
5146,116838,8146,surname,293830,1
5146,116838,8147,loc_name,293831,1
5146,116838,8148,job,293836,4
5146,116838,8149,job,293836,1
5146,116838,8150,job,293841,1
5146,116838,8151,job,293841,6
5146,116838,8152,org_name,293842,5
5146,116838,8153,org_descr,293843,1
5146,116838,8154,name,293847,1
5146,116838,8155,surname,293848,1
5146,116838,8156,loc_name,293850,1
5146,116838,8157,job,293865,1
5146,116838,8158,surname,293870,1
5146,116838,8159,job,293881,1
5146,116838,8160,job,293881,3
5146,116838,8161,org_name,293882,2
5146,116838,8162,org_name,293821,2
5146,455346,6633,org_name,293771,1
5146,455346,6634,loc_name,293773,1
5146,455346,6635,surname,293789,1
5146,455346,6636,loc_name,293791,1
5146,455346,6637,org_name,293802,2
5146,455346,6638,job,293811,1
5146,455346,6639,loc_name,293817,1
5146,455346,6640,loc_name,293823,1
5146,455346,6641,org_descr,293822,1
5146,455346,6642,surname,293830,1
5146,455346,6643,loc_name,293831,1
5146,455346,6644,job,293836,1
5146,455346,6645,job,293841,1
5146,455346,6646,org_descr,293843,1
5146,455346,6647,org_name,293842,5
5146,455346,6648,name,293847,1
5146,455346,6649,surname,293848,1
5146,455346,6650,loc_name,293850,1
5146,455346,6651,job,293865,1
5146,455346,6652,surname,293870,1
5146,455346,6653,job,293881,1
5146,455346,6654,org_descr,293883,1
5146,455346,6655,org_name,293882,2
5146,455346,6656,org_descr,293821,1
5146,455346,6657,job,293836,4
5147,111101,8374,name,293896,1
5147,111101,8375,surname,293897,1
5147,111101,8376,loc_name,293893,1
5147,111101,8377,job,293917,1
5147,111101,8378,job,293943,1
5147,111101,8379,loc_name,293944,1
5147,111101,8380,surname,293945,1
5147,111101,8381,name,293946,1
5147,111101,8382,name,293952,1
5147,111101,8383,surname,293953,1
5147,111101,8384,job,293951,1
5147,111159,27852,name,293896,1
5147,111159,27853,surname,293897,1
5147,111159,27854,loc_name,293893,1
5147,111159,27855,loc_name,293944,1
5147,111159,27856,surname,293945,1
5147,111159,27857,name,293946,1
5147,111159,27858,name,293952,1
5147,111159,27859,surname,293953,1
5147,111159,27860,job,293917,1
5147,111159,27861,job,293943,1
5147,111159,27862,job,293951,1
5147,111159,68727,job,293950,2
5147,111159,68731,geo_adj,293950,1
5147,111181,8361,loc_name,293893,1
5147,111181,8362,name,293896,1
5147,111181,8363,surname,293897,1
5147,111181,8364,job,293917,1
5147,111181,8365,job,293943,1
5147,111181,8366,job,293943,2
5147,111181,8367,loc_name,293944,1
5147,111181,8368,name,293945,1
5147,111181,8369,surname,293946,1
5147,111181,8370,job,293951,1
5147,111181,8371,job,293950,2
5147,111181,8372,name,293952,1
5147,111181,8373,surname,293953,1
5147,116838,8193,loc_name,293893,1
5147,116838,8194,name,293896,1
5147,116838,8195,surname,293897,1
5147,116838,8197,job,293901,2
5147,116838,8198,job,293901,1
5147,116838,8199,job,293904,1
5147,116838,8200,job,293916,2
5147,116838,8201,job,293917,1
5147,116838,8202,job,293922,2
5147,116838,8203,job,293923,1
5147,116838,8204,job,293943,1
5147,116838,8205,loc_name,293944,1
5147,116838,8206,name,293945,1
5147,116838,8207,surname,293946,1
5147,116838,8209,job,293950,2
5147,116838,8210,job,293951,1
5147,116838,8212,name,293952,1
5147,116838,8214,surname,293953,1
